Data Beta, Data Omega, Data Omega Prime, Data Process time, Data Temporal Displacement, Data Effect Metric, Data Normalized Process Time, Data Normalized Reference Time, Data Process Action, Data Effect Parameter, Model Beta, Model Omega, Model Omega Prime, Model Process time, Model Temporal Displacement, Model Effect Metric, Model Normalized Process Time, Model Normalized Reference Time, Model Process Action, Model Effect Parameter, Local Seperation, Total Seperation, Standard Error Estimate
1.5333333333333334, 0.2500000000000018, -0.8333333333333399, 6.13333333333329, 20.444444444444315, 1.7161933190019185, 0.89345024034068, 0.189372605289602, nan, nan, 1.5787886361742898, 0.44522202782637876, 9.325873406851315e-15, 3.546070359281421, -7.427800332319256e-14, 1.3356660834791283, 1.182023453093814, 0.4333333333333359, nan, nan, 1.1509219549329053, nan, nan
1.5583333333333336, 0.33333333333333126, 1.45833333333332, 4.67500000000003, -20.453125000000068, 2.2882577586691943, 0.6810130228683807, 0.2039397287734175, nan, nan, 1.6233108389569275, 0.445222027826377, -9.325873406851315e-15, 3.646070359281435, 7.637266010654713e-14, 1.335666083479123, 1.2153567864271522, 0.4666666666666694, nan, nan, 2.196565392815526, nan, nan
1.6, 0.5416666666666661, 2.0833333333333597, 2.953846153846157, -11.3609467455623, 3.7184188578374595, 0.4302904167527056, 0.21850685225723307, nan, nan, 1.6678330417395653, 0.445222027826377, 8.881784197001252e-15, 3.7460703592814353, -7.4730777990382e-14, 1.335666083479123, 1.2486901197604858, 0.500000000000003, nan, nan, 2.58731926119843, nan, nan
1.6666666666666667, 0.7500000000000036, 0.4166666666666572, 2.2222222222222117, -1.234567901234528, 5.148579957005743, 0.3237138551958993, 0.23307397574104863, nan, nan, 1.712355244522203, 0.44522202782637876, -8.43769498715119e-15, 3.8460703592814203, 7.288940475199211e-14, 1.3356660834791283, 1.2820234530938144, 0.5333333333333365, nan, nan, 1.0267811234128363, nan, nan
1.7500000000000002, 0.6249999999999982, -1.2500000000000009, 2.8000000000000083, 5.600000000000036, 4.290483297504753, 0.40787945754683624, 0.24764109922486413, nan, nan, 1.7568774473048405, 0.4452220278263752, -9.325873406851315e-15, 3.946070359281451, 8.26566304566097e-14, 1.3356660834791176, 1.315356786427158, 0.56666666666667, nan, nan, 2.1352983718312264, nan, nan
1.7916666666666667, 0.5000000000000036, -0.2083333333333277, 3.583333333333308, 1.493055555555494, 3.432386638003837, 0.5219885915033864, 0.26220822270867966, nan, nan, 1.8013996500874783, 0.445222027826377, -8.43769498715119e-15, 4.046070359281435, 7.667973607425225e-14, 1.335666083479123, 1.3486901197604864, 0.6000000000000035, nan, nan, 1.0012479726864423, nan, nan
1.8500000000000003, 0.5833333333333321, -2.531308496145357e-14, 3.1714285714285784, 1.376205272190053e-13, 4.004451077671106, 0.4619859162010081, 0.2767753461924952, nan, nan, 1.8459218528701158, 0.44522202782637343, -4.440892098500626e-16, 4.146070359281468, 4.135521143967541e-15, 1.3356660834791123, 1.3820234530938307, 0.6333333333333371, nan, nan, 3.42441218519273e-07, nan, nan
1.9083333333333334, 0.4999999999999982, -1.249999999999999, 3.8166666666666806, 9.541666666666726, 3.4323866380038006, 0.5559785462989617, 0.2913424696763108, nan, nan, 1.8904440556527535, 0.445222027826377, 1.7763568394002505e-14, 4.246070359281435, -1.6941066820318276e-13, 1.335666083479123, 1.4153567864271535, 0.6666666666666706, nan, nan, 2.6959560537239584, nan, nan
1.95, 0.33333333333333215, -0.8333333333333208, 5.850000000000021, 14.624999999999883, 2.2882577586692, 0.852176723803212, 0.3059095931601263, nan, nan, 1.9349662584353913, 0.445222027826377, -1.7763568394002505e-14, 4.346070359281435, 1.7340049064766651e-13, 1.335666083479123, 1.448690119760487, 0.7000000000000042, nan, nan, 2.3242695302766325, nan, nan
1.975, 0.3333333333333339, 1.0416666666666843, 5.92499999999999, -18.51562500000025, 2.2882577586692125, 0.8631020664160691, 0.32047671664394184, nan, nan, 1.979488461218029, 0.44522202782637343, -8.881784197001252e-16, 4.446070359281471, 8.869515654607656e-15, 1.3356660834791123, 1.4820234530938325, 0.7333333333333377, nan, nan, 2.6487454782459574, nan, nan
2.0166666666666666, 0.5416666666666679, 1.041666666666676, 3.7230769230769147, -7.1597633136095, 3.718418857837472, 0.5423452127820542, 0.33504384012775734, nan, nan, 2.024010664000666, 0.445222027826377, 1.865174681370263e-14, 4.546070359281433, -1.9044914231346568e-13, 1.335666083479123, 1.5153567864271533, 0.7666666666666712, nan, nan, 2.588846077007865, nan, nan
2.0833333333333335, 0.5416666666666679, -0.4166666666666874, 3.846153846153838, 2.958579881656939, 3.718418857837472, 0.5602739801467502, 0.3496109636115729, nan, nan, 2.068532866783304, 0.445222027826377, 0.0, 4.646070359281434, -0.0, 1.335666083479123, 1.5486901197604872, 0.8000000000000047, nan, nan, 1.7191872807104527, nan, nan
2.125, 0.4583333333333304, -8.881784197001252e-15, 4.636363636363666, 8.984548642255928e-14, 3.1463544181701413, 0.6753848160678156, 0.36417808709538846, nan, nan, 2.1130550695659416, 0.445222027826377, 8.881784197001252e-15, 4.7460703592814335, -9.467989021280076e-14, 1.335666083479123, 1.5820234530938206, 0.8333333333333383, nan, nan, 2.7443862223737235e-07, nan, nan
2.175, 0.5416666666666661, 0.20833333333333925, 4.01538461538462, -1.5443786982248993, 3.7184188578374595, 0.5849260352732092, 0.378745210579204, nan, nan, 2.1575772723485795, 0.44522202782637876, -8.881784197001252e-15, 4.846070359281415, 9.667480143504186e-14, 1.3356660834791283, 1.615356786427148, 0.8666666666666718, nan, nan, 1.296758010831715, nan, nan
2.2333333333333334, 0.4999999999999982, -0.2083333333333126, 4.466666666666683, 1.8611111111109393, 3.4323866380038006, 0.6506648489437631, 0.3933123340630195, nan, nan, 2.2020994751312175, 0.4452220278263752, -1.865174681370263e-14, 4.946070359281455, 2.0720639658029916e-13, 1.3356660834791176, 1.6486901197604948, 0.9000000000000054, nan, nan, 1.3934331905934456, nan, nan
2.275, 0.5000000000000036, -0.4166666666666501, 4.549999999999968, 3.791666666666462, 3.432386638003837, 0.6628041185136023, 0.407879457546835, nan, nan, 2.246621677913855, 0.4452220278263752, 8.881784197001252e-16, 5.046070359281455, -1.0066462387952721e-14, 1.3356660834791176, 1.6820234530938283, 0.9333333333333388, nan, nan, 2.0260162681468072, nan, nan
2.3333333333333335, 0.41666666666666785, -1.2500000000000222, 5.5999999999999845, 16.800000000000203, 2.860322198336519, 0.8157589150936678, 0.4224465810306506, nan, nan, 2.291143880696492, 0.4452220278263752, 1.9984014443252818e-14, 5.146070359281453, -2.3098395397898043e-13, 1.3356660834791176, 1.7153567864271613, 0.9666666666666723, nan, nan, 3.8167215004600736, nan, nan
2.3583333333333334, 0.2499999999999989, -1.666666666666688, 9.433333333333376, 62.88888888889026, 1.7161933190018988, 1.3741653153066054, 0.43701370451446614, nan, nan, 2.33566608347913, 0.44522202782637926, 4.0523140398818176e-14, 5.246070359281407, -4.77485911353291e-13, 1.3356660834791299, 1.7486901197604794, 1.000000000000006, nan, nan, 3.104658177173156, nan, nan
